work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,Senior-level/Expert,Full-Time,Data Analyst,153600,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,106800,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,137500,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,81500,US,0,US,M
2023,Executive-level/Director,Full-Time,Data Science Manager,314100,US,0,US,M
2023,Executive-level/Director,Full-Time,Data Science Manager,195800,US,0,US,M
2023,Senior-level/Expert,Full-Time,Applied Scientist,205000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Applied Scientist,180000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,165000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,144000,US,100,US,M
2023,Entry-level/Junior,Full-Time,Data Engineer,160000,US,0,US,M
2023,Entry-level/Junior,Full-Time,Data Engineer,100000,US,0,US,M
2023,Executive-level/Director,Full-Time,Data Engineer,200000,US,0,US,M
2023,Executive-level/Director,Full-Time,Data Engineer,145000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Analyst,150000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Analyst,100000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,199000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,112000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,105000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,70000,US,0,US,M
2023,Entry-level/Junior,Full-Time,Data Engineer,130000,SE,100,SE,S
2023,Senior-level/Expert,Full-Time,Data Analyst,180180,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,106020,US,0,US,M
2023,Entry-level/Junior,Full-Time,Data Engineer,160000,US,0,US,M
2023,Entry-level/Junior,Full-Time,Data Engineer,135000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,183000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,134000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Machine Learning Engineer,220000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Machine Learning Engineer,150000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Applied Scientist,350000,US,0,US,L
2023,Senior-level/Expert,Full-Time,Applied Scientist,262500,US,0,US,L
2023,Senior-level/Expert,Full-Time,Data Analyst,122000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,94000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Machine Learning Engineer,276000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Machine Learning Engineer,184000,US,0,US,M
2023,Executive-level/Director,Full-Time,Data Engineer,310000,US,100,US,M
2023,Executive-level/Director,Full-Time,Data Engineer,239000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,225000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,156400,US,100,US,M
2023,Mid-level/Intermediate,Full-Time,Machine Learning Engineer,180000,US,100,US,M
2023,Mid-level/Intermediate,Full-Time,Machine Learning Engineer,150000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,228000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,152000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,209450,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,158677,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,175000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,145000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,240000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,170000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Analyst,103200,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Analyst,61200,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Data Scientist,155000,US,100,US,L
2021,Entry-level/Junior,Full-Time,Research Engineer,66970,SG,50,SG,L
2023,Senior-level/Expert,Full-Time,Data Scientist,63312,CY,50,EE,L
2023,Senior-level/Expert,Full-Time,Data Scientist,237000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,145000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,240000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,139000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Architect,174500,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Architect,113000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,130000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,87000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,160000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,108000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,165000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,107250,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,300000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,119000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,285800,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,154600,US,100,US,M
2023,Mid-level/Intermediate,Full-Time,Data Science Manager,60795,IN,50,IN,L
2023,Entry-level/Junior,Full-Time,Data Analyst,30000,AR,100,US,S
2023,Mid-level/Intermediate,Full-Time,Data Science Manager,220000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Science Manager,195000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,168400,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,105200,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Analyst,206000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Analyst,160000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Analytics Engineer,200000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Analytics Engineer,175000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Analytics Engineer,231250,US,100,US,M
2023,Senior-level/Expert,Full-Time,Analytics Engineer,138750,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,153000,CA,100,CA,M
2023,Senior-level/Expert,Full-Time,Data Engineer,94000,CA,100,CA,M
2023,Senior-level/Expert,Full-Time,Data Engineer,240500,US,0,US,L
2023,Senior-level/Expert,Full-Time,Data Engineer,123700,US,0,US,L
2023,Senior-level/Expert,Full-Time,Data Engineer,160000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,90000,US,100,US,M
2023,Entry-level/Junior,Full-Time,Data Scientist,124234,US,0,US,M
2023,Entry-level/Junior,Full-Time,Data Scientist,74540,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Analyst,109000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Analyst,79000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Machine Learning Engineer,84053,FR,50,FR,L
2023,Mid-level/Intermediate,Full-Time,Machine Learning Engineer,50000,AM,0,AM,S
2023,Senior-level/Expert,Full-Time,Data Scientist,275300,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,183500,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,275300,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,183500,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,160000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,125600,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,170000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,120000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,225000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,140000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,141290,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,74178,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,150000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,120000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,85000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,75000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,220000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,160000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,205600,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,107500,US,100,US,M
2023,Mid-level/Intermediate,Full-Time,Data Engineer,120000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Engineer,95000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,185900,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,129300,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,160000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,130000,US,100,US,M
2023,Entry-level/Junior,Full-Time,Data Scientist,12888,IN,50,IN,S
2023,Mid-level/Intermediate,Full-Time,Data Engineer,250000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Engineer,175000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,136000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,104000,US,100,US,M
2023,Mid-level/Intermediate,Full-Time,Data Analyst,80000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Analyst,52500,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,110000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,84000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,125000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,110000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Analyst,90000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Analyst,80000,US,0,US,M
2023,Senior-level/Expert,Full-Time,ML Engineer,200000,US,0,US,M
2023,Senior-level/Expert,Full-Time,ML Engineer,135000,US,0,US,M
2022,Entry-level/Junior,Full-Time,Data Analyst,48000,US,50,US,L
2023,Entry-level/Junior,Full-Time,Applied Scientist,120000,BA,50,BA,S
2023,Senior-level/Expert,Full-Time,Data Engineer,130000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,75000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,252000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,129000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Analyst,150000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Analyst,100000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,226700,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,133300,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,190000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,165000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,170000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,150000,US,100,US,M
2023,Mid-level/Intermediate,Full-Time,Data Engineer,150000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Engineer,130000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,225000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,156400,US,0,US,M
2023,Senior-level/Expert,Full-Time,Applied Scientist,200000,US,100,US,S
2023,Mid-level/Intermediate,Full-Time,Data Scientist,80000,KE,100,KE,S
2023,Entry-level/Junior,Full-Time,Data Analyst,12877,GR,50,GR,L
2022,Entry-level/Junior,Full-Time,Applied Scientist,6304,MK,0,MK,S
2023,Mid-level/Intermediate,Full-Time,Analytics Engineer,17509,IN,50,SG,M
2023,Senior-level/Expert,Full-Time,Data Scientist,257000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,134000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,77262,LV,0,LV,M
2023,Senior-level/Expert,Full-Time,Data Scientist,38631,LV,0,LV,M
2023,Senior-level/Expert,Full-Time,Data Engineer,205600,US,0,US,L
2023,Senior-level/Expert,Full-Time,Data Engineer,105700,US,0,US,L
2023,Senior-level/Expert,Full-Time,Data Engineer,140000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,110000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Science Manager,299500,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Science Manager,245100,US,0,US,M
2023,Senior-level/Expert,Full-Time,Research Scientist,210000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Research Scientist,151800,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Scientist,53654,RO,50,RO,L
2023,Senior-level/Expert,Full-Time,Data Analyst,51508,ES,0,ES,M
2023,Senior-level/Expert,Full-Time,Data Analyst,40777,ES,0,ES,M
2023,Senior-level/Expert,Full-Time,Data Analyst,51508,ES,0,ES,M
2023,Senior-level/Expert,Full-Time,Data Analyst,40777,ES,0,ES,M
2023,Entry-level/Junior,Full-Time,Data Engineer,160000,US,0,US,M
2023,Entry-level/Junior,Full-Time,Data Engineer,135000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Engineer,120000,US,100,US,M
2023,Mid-level/Intermediate,Full-Time,Data Engineer,95000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,250000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,63000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,237000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,145000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,130000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,90000,US,100,US,M
2023,Mid-level/Intermediate,Full-Time,Data Analyst,120000,US,100,US,M
2023,Mid-level/Intermediate,Full-Time,Data Analyst,100000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Architect,174500,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Architect,113000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Scientist,183310,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Scientist,183310,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,145000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,102500,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,210000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,185000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Architect,174500,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Architect,113000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,122000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,94000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,220000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,146000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,300000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,130000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Scientist,24740,TH,50,TH,L
2022,Mid-level/Intermediate,Full-Time,Applied Scientist,15897,IN,100,IN,M
2023,Senior-level/Expert,Full-Time,Data Scientist,145000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,128000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,182000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,140000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,122000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,94000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Machine Learning Engineer,77262,LV,0,LV,M
2023,Senior-level/Expert,Full-Time,Machine Learning Engineer,38631,LV,0,LV,M
2023,Executive-level/Director,Full-Time,Data Scientist,300000,US,0,US,M
2023,Executive-level/Director,Full-Time,Data Scientist,200000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Analyst,135000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Analyst,105500,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,252000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,129000,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Data Scientist,110000,US,100,US,L
2023,Senior-level/Expert,Full-Time,Data Scientist,136000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,104000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,168000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,130000,US,100,US,M
2023,Mid-level/Intermediate,Full-Time,Data Analyst,78990,GB,0,GB,M
2023,Mid-level/Intermediate,Full-Time,Data Analyst,43809,GB,0,GB,M
2023,Mid-level/Intermediate,Full-Time,Data Engineer,120000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Engineer,95000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,153400,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,122700,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,185000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,160000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,205000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,185000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Machine Learning Engineer,204500,US,0,US,M
2023,Senior-level/Expert,Full-Time,Machine Learning Engineer,142200,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Machine Learning Engineer,145000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Machine Learning Engineer,87000,US,0,US,M
2023,Entry-level/Junior,Full-Time,Data Scientist,50000,IN,100,US,M
2023,Senior-level/Expert,Full-Time,ML Engineer,234100,US,100,US,M
2023,Senior-level/Expert,Full-Time,ML Engineer,203500,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,223800,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,172100,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,180000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,150000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,232200,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,167200,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,197000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,106000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Research Scientist,180000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Research Scientist,145000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Science Manager,225000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Science Manager,200000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,170000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,114000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,291500,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,180000,US,0,US,M
2023,Executive-level/Director,Full-Time,Data Engineer,196200,US,0,US,M
2023,Executive-level/Director,Full-Time,Data Engineer,150900,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,168400,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,105200,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Engineer,95000,ES,100,ES,M
2023,Mid-level/Intermediate,Full-Time,Data Engineer,80000,ES,100,ES,M
2023,Mid-level/Intermediate,Full-Time,Data Analyst,116000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Analyst,72000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Analytics Engineer,207000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Analytics Engineer,167000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Machine Learning Engineer,145000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Machine Learning Engineer,135000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Engineer,105000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Engineer,70000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Architect,180000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Architect,115000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,133800,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,96100,US,100,US,M
2023,Mid-level/Intermediate,Full-Time,Data Analyst,120000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Analyst,80000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,140000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,100000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Research Scientist,150000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Research Scientist,120000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,140000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,115000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Science Manager,297300,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Science Manager,198200,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,297300,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,198200,US,100,US,M
